Entry_No,Posting_Date,Document_Type,Document_No,External_Document_No,Transaction_No,G_L_Account_No,Description,Amount,Debit_Amount,Credit_Amount,Source_Code,Source_Type,Source_No,Dimension_Set_ID,Global_Dimension_1_Code,Global_Dimension_2_Code,Business_Unit_Code,IC_Partner_Code,User_ID,Reversed,Reversed_by_Entry_No,Reversed_Entry_No
1,2026-01-31,,WB-2026-01,,1,B10115,Funds Awaiting Capitalisation,-199605700.0,0,199605700.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
2,2026-01-31,,WB-2026-01,,2,B10120,Ord.Share Capital,-100394300.0,0,100394300.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
3,2026-01-31,,WB-2026-01,,3,B15110,Distr.Reser-Retained Inc,150668510.67,150668510.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
4,2026-01-31,,WB-2026-01,,4,B35170,Furn-Cost Open Balance,3565445.0,3565445.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
5,2026-01-31,,WB-2026-01,,5,B35200,Furn Accum-Depreciation,-2679647.02,0,2679647.02,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
6,2026-01-31,,WB-2026-01,,6,B35210,Equip-Cost Open Balance,10077288.0,10077288.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
7,2026-01-31,,WB-2026-01,,7,B35240,Equip Accum-Depr,-4279265.5,0,4279265.5,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
8,2026-01-31,,WB-2026-01,,8,B35420,Deferred Tax,-446431.93,0,446431.93,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
9,2026-01-31,,WB-2026-01,,9,B55110,Other Receivable,180000.0,180000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
10,2026-01-31,,WB-2026-01,,10,B55150,Drs-Gen.Bad Debt Prov.,-19622659.0,0,19622659.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
11,2026-01-31,,WB-2026-01,,11,B55340,Interest Receivable,499945.06,499945.06,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
12,2026-01-31,,WB-2026-01,,12,B55400,Drs Prepaid - Insurance Other,579189.61,579189.61,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
13,2026-01-31,,WB-2026-01,,13,B55422,Due to/from ZAAC TZ,192576474.82,192576474.82,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
14,2026-01-31,,WB-2026-01,,14,B55425,Due from/to ZATL,-155517269.52,0,155517269.52,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
15,2026-01-31,,WB-2026-01,,15,B55427,Due from/to ZAAC Zanzibar,-37059312.0,0,37059312.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
16,2026-01-31,,WB-2026-01,,16,B55450,Due from Shareholders,100394300.0,100394300.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
17,2026-01-31,,WB-2026-01,,17,B55480,Drs-Income Control,31087809.0,31087809.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
18,2026-01-31,,WB-2026-01,,18,B55490,DUE TO/FROM ZAMARA HOLDING CO.,199605700.0,199605700.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
19,2026-01-31,,WB-2026-01,,19,B55570,Due to/from ZAAC,-237124405.74,0,237124405.74,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
20,2026-01-31,,WB-2026-01,,20,B60190,PETTY CASH - OFFICE,1105184.48,1105184.48,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
21,2026-01-31,,WB-2026-01,,21,B60260,UBA Office Account,23167296.42,23167296.42,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
22,2026-01-31,,WB-2026-01,,22,B65150,Fixed Deposit Account,10000000.0,10000000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
23,2026-01-31,,WB-2026-01,,23,B65180,Debtors Prepaid other,14691249.67,14691249.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
24,2026-01-31,,WB-2026-01,,24,B65290,Withholding Income Tax - 5%,38912308.14,38912308.14,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
25,2026-01-31,,WB-2026-01,,25,B70193,Withholding tax - 15%,281250.0,281250.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
26,2026-01-31,,WB-2026-01,,26,B70220,National Social Security Fund,-1216607.4,0,1216607.4,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
27,2026-01-31,,WB-2026-01,,27,B70230,Paymaster General (PAYE,-1313800.86,0,1313800.86,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
28,2026-01-31,,WB-2026-01,,28,B70235,Salaries and Wages,-0.1,0,0.1,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
29,2026-01-31,,WB-2026-01,,29,B70280,Prov-Sundries,-19576306.38,0,19576306.38,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
30,2026-01-31,,WB-2026-01,,30,B70340,CRS-Trade (Operating),-407531.97,0,407531.97,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
31,2026-01-31,,WB-2026-01,,31,B75120,Tax Provision-Other,-18902604.19,0,18902604.19,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
32,2026-01-31,,WB-2026-01,,32,B80140,Current Tax,150000.0,150000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
33,2026-01-31,,WB-2026-01,,33,B80170,VAT Control Account,2120025.14,2120025.14,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
34,2026-01-31,,WB-2026-01,,34,I10094,Other Incomes,-47472.56,0,47472.56,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
35,2026-01-31,,WB-2026-01,,35,I25001,Emol.Pack-Salaries,6113037.86,6113037.86,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
36,2026-01-31,,WB-2026-01,,36,I25004,Emol.Pack-Pens.Contribut.,608303.79,608303.79,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
37,2026-01-31,,WB-2026-01,,37,I25012,WCA,30414.81,30414.81,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
38,2026-01-31,,WB-2026-01,,38,I25071,Prem-Cleaning,150000.0,150000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
39,2026-01-31,,WB-2026-01,,39,I25072,Prem-Electricity,230000.0,230000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
40,2026-01-31,,WB-2026-01,,40,I25074,Prem-Rates,220500.0,220500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
41,2026-01-31,,WB-2026-01,,41,I25079,Prem-Rental(EXTERNAL),882000.0,882000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
42,2026-01-31,,WB-2026-01,,42,I25080,Prem-Parking(EXTERNAL),300000.0,300000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
43,2026-01-31,,WB-2026-01,,43,I25114,Stationery-General,1035000.0,1035000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
44,2026-01-31,,WB-2026-01,,44,I25141,Prof.Fees-Audit Fees,625000.0,625000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
45,2026-01-31,,WB-2026-01,,45,I25142,Prof.Fees-Directors Fees,3750000.0,3750000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
46,2026-01-31,,WB-2026-01,,46,I25232,Telephone-Variable,345000.0,345000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
47,2026-01-31,,WB-2026-01,,47,I25264,Furn-Depreciation,12476.04,12476.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
48,2026-01-31,,WB-2026-01,,48,I25265,Equip-Depreciation,209943.5,209943.5,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
49,2026-01-31,,WB-2026-01,,49,I25352,Penalties,205450.0,205450.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
50,2026-01-31,,WB-2026-01,,50,I25358,Subscriptions General,10416.67,10416.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
51,2026-01-31,,WB-2026-01,,51,I25360,Bank Charges,207268.9,207268.9,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
52,2026-01-31,,WB-2026-01,,52,I25367,Summary:Gen Exp Other,649500.0,649500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
53,2026-01-31,,WB-2026-01,,53,I25381,Management Fees,2165130.54,2165130.54,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
54,2026-01-31,,WB-2026-01,,54,I25401,Insurance-P.I.,718195.05,718195.05,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
55,2026-01-31,,WB-2026-01,,55,I25428,Software Maintenance,13700.0,13700.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
56,2026-01-31,,WB-2026-01,,56,I25455,MV - Leasing Costs (non personnel),50000.0,50000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
57,2026-02-28,,WB-2026-02,,57,B35170,Furn-Cost Open Balance,30280977.0,30280977.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
58,2026-02-28,,WB-2026-02,,58,B35200,Furn Accum-Depreciation,-30293451.04,0,30293451.04,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
59,2026-02-28,,WB-2026-02,,59,B35210,Equip-Cost Open Balance,2367745.0,2367745.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
60,2026-02-28,,WB-2026-02,,60,B35240,Equip Accum-Depr,-2577689.5,0,2577689.5,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
61,2026-02-28,,WB-2026-02,,61,B55340,Interest Receivable,-539381.87,0,539381.87,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
62,2026-02-28,,WB-2026-02,,62,B55400,Drs Prepaid - Insurance Other,7807475.28,7807475.28,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
63,2026-02-28,,WB-2026-02,,63,B55422,Due to/from ZAAC TZ,30000.0,30000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
64,2026-02-28,,WB-2026-02,,64,B55425,Due from/to ZATL,-30000.0,0,30000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
65,2026-02-28,,WB-2026-02,,65,B55480,Drs-Income Control,24796130.55,24796130.55,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
66,2026-02-28,,WB-2026-02,,66,B55570,Due to/from ZAAC,-2219059.19,0,2219059.19,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
67,2026-02-28,,WB-2026-02,,67,B60190,PETTY CASH - OFFICE,-3191589.64,0,3191589.64,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
68,2026-02-28,,WB-2026-02,,68,B60260,UBA Office Account,-2518226.03,0,2518226.03,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
69,2026-02-28,,WB-2026-02,,69,B65180,Debtors Prepaid other,-24116.67,0,24116.67,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
70,2026-02-28,,WB-2026-02,,70,B70230,Paymaster General (PAYE,-0.01,0,0.01,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
71,2026-02-28,,WB-2026-02,,71,B70280,Prov-Sundries,-1727500.0,0,1727500.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
72,2026-02-28,,WB-2026-02,,72,B75120,Tax Provision-Other,6380907.36,6380907.36,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
73,2026-02-28,,WB-2026-02,,73,B80170,VAT Control Account,-5698843.43,0,5698843.43,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
74,2026-02-28,,WB-2026-02,,74,I10060,Actuarial - Once-off,-41128241.29,0,41128241.29,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
75,2026-02-28,,WB-2026-02,,75,I10094,Other Incomes,47472.56,47472.56,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
76,2026-02-28,,WB-2026-02,,76,I10121,Interest Income,-48090.69,0,48090.69,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
77,2026-02-28,,WB-2026-02,,77,I25001,Emol.Pack-Salaries,6113037.86,6113037.86,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
78,2026-02-28,,WB-2026-02,,78,I25002,Emol.Pack-Other,165000.0,165000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
79,2026-02-28,,WB-2026-02,,79,I25004,Emol.Pack-Pens.Contribut.,608303.79,608303.79,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
80,2026-02-28,,WB-2026-02,,80,I25012,WCA,30415.19,30415.19,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
81,2026-02-28,,WB-2026-02,,81,I25071,Prem-Cleaning,150000.0,150000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
82,2026-02-28,,WB-2026-02,,82,I25072,Prem-Electricity,187000.0,187000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
83,2026-02-28,,WB-2026-02,,83,I25074,Prem-Rates,220500.0,220500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
84,2026-02-28,,WB-2026-02,,84,I25079,Prem-Rental(EXTERNAL),882000.0,882000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
85,2026-02-28,,WB-2026-02,,85,I25114,Stationery-General,213000.0,213000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
86,2026-02-28,,WB-2026-02,,86,I25141,Prof.Fees-Audit Fees,625000.0,625000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
87,2026-02-28,,WB-2026-02,,87,I25142,Prof.Fees-Directors Fees,3750000.0,3750000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
88,2026-02-28,,WB-2026-02,,88,I25232,Telephone-Variable,1035000.0,1035000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
89,2026-02-28,,WB-2026-02,,89,I25264,Furn-Depreciation,12476.04,12476.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
90,2026-02-28,,WB-2026-02,,90,I25265,Equip-Depreciation,209943.5,209943.5,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
91,2026-02-28,,WB-2026-02,,91,I25358,Subscriptions General,10416.67,10416.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
92,2026-02-28,,WB-2026-02,,92,I25360,Bank Charges,370105.65,370105.65,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
93,2026-02-28,,WB-2026-02,,93,I25367,Summary:Gen Exp Other,665000.0,665000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
94,2026-02-28,,WB-2026-02,,94,I25381,Management Fees,2219059.19,2219059.19,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
95,2026-02-28,,WB-2026-02,,95,I25401,Insurance-P.I.,625524.72,625524.72,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
96,2026-02-28,,WB-2026-02,,96,I25428,Software Maintenance,13700.0,13700.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
97,2026-02-28,,WB-2026-02,,97,I25455,MV - Leasing Costs (non personnel),180000.0,180000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
98,2026-03-31,,WB-2026-03,,98,B15110,Distr.Reser-Retained Inc,-62740405.42,0,62740405.42,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
99,2026-03-31,,WB-2026-03,,99,B35200,Furn Accum-Depreciation,-12477.04,0,12477.04,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
100,2026-03-31,,WB-2026-03,,100,B35240,Equip Accum-Depr,-209942.5,0,209942.5,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
101,2026-03-31,,WB-2026-03,,101,B35420,Deferred Tax,23873991.0,23873991.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
102,2026-03-31,,WB-2026-03,,102,B35421,Due from/to directors,-4760000.0,0,4760000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
103,2026-03-31,,WB-2026-03,,103,B55150,Drs-Gen.Bad Debt Prov.,-15563726.0,0,15563726.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
104,2026-03-31,,WB-2026-03,,104,B55340,Interest Receivable,64656.59,64656.59,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
105,2026-03-31,,WB-2026-03,,105,B55400,Drs Prepaid - Insurance Other,-718195.05,0,718195.05,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
106,2026-03-31,,WB-2026-03,,106,B55422,Due to/from ZAAC TZ,50000.0,50000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
107,2026-03-31,,WB-2026-03,,107,B55425,Due from/to ZATL,-50000.0,0,50000.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
108,2026-03-31,,WB-2026-03,,108,B55480,Drs-Income Control,21595132.22,21595132.22,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
109,2026-03-31,,WB-2026-03,,109,B55570,Due to/from ZAAC,-2249404.86,0,2249404.86,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
110,2026-03-31,,WB-2026-03,,110,B60190,PETTY CASH - OFFICE,1006664.41,1006664.41,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
111,2026-03-31,,WB-2026-03,,111,B60260,UBA Office Account,21386583.15,21386583.15,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
112,2026-03-31,,WB-2026-03,,112,B65180,Debtors Prepaid other,-14286933.34,0,14286933.34,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
113,2026-03-31,,WB-2026-03,,113,B65290,Withholding Income Tax - 5%,1347904.83,1347904.83,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
114,2026-03-31,,WB-2026-03,,114,B70193,Withholding tax - 15%,1125000.0,1125000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
115,2026-03-31,,WB-2026-03,,115,B70220,National Social Security Fund,2433214.81,2433214.81,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
116,2026-03-31,,WB-2026-03,,116,B70230,Paymaster General (PAYE,2632321.96,2632321.96,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
117,2026-03-31,,WB-2026-03,,117,B70280,Prov-Sundries,24032840.68,24032840.68,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
118,2026-03-31,,WB-2026-03,,118,B70340,CRS-Trade (Operating),-963768.03,0,963768.03,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
119,2026-03-31,,WB-2026-03,,119,B75120,Tax Provision-Other,24831333.01,24831333.01,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
120,2026-03-31,,WB-2026-03,,120,B80170,VAT Control Account,17073757.3,17073757.3,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
121,2026-03-31,,WB-2026-03,,121,I10060,Actuarial - Once-off,-58576504.0,0,58576504.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
122,2026-03-31,,WB-2026-03,,122,I10121,Interest Income,-64656.59,0,64656.59,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
123,2026-03-31,,WB-2026-03,,123,I25001,Emol.Pack-Salaries,6113037.86,6113037.86,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
124,2026-03-31,,WB-2026-03,,124,I25004,Emol.Pack-Pens.Contribut.,608303.79,608303.79,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
125,2026-03-31,,WB-2026-03,,125,I25012,WCA,34252.0,34252.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
126,2026-03-31,,WB-2026-03,,126,I25071,Prem-Cleaning,150000.0,150000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
127,2026-03-31,,WB-2026-03,,127,I25072,Prem-Electricity,170000.0,170000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
128,2026-03-31,,WB-2026-03,,128,I25074,Prem-Rates,220500.0,220500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
129,2026-03-31,,WB-2026-03,,129,I25079,Prem-Rental(EXTERNAL),882000.0,882000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
130,2026-03-31,,WB-2026-03,,130,I25114,Stationery-General,1138000.0,1138000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
131,2026-03-31,,WB-2026-03,,131,I25141,Prof.Fees-Audit Fees,625000.0,625000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
132,2026-03-31,,WB-2026-03,,132,I25145,Prof.Fees-Other,575000.0,575000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
133,2026-03-31,,WB-2026-03,,133,I25182,Trav. Accom.,2967500.0,2967500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
134,2026-03-31,,WB-2026-03,,134,I25264,Furn-Depreciation,12476.04,12476.04,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
135,2026-03-31,,WB-2026-03,,135,I25265,Equip-Depreciation,209943.5,209943.5,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
136,2026-03-31,,WB-2026-03,,136,I25291,Entertainment-(IN TOWN),161500.0,161500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
137,2026-03-31,,WB-2026-03,,137,I25358,Subscriptions General,10416.67,10416.67,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
138,2026-03-31,,WB-2026-03,,138,I25360,Bank Charges,240800.0,240800.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
139,2026-03-31,,WB-2026-03,,139,I25367,Summary:Gen Exp Other,1492583.0,1492583.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
140,2026-03-31,,WB-2026-03,,140,I25381,Management Fees,2249404.86,2249404.86,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
141,2026-03-31,,WB-2026-03,,141,I25401,Insurance-P.I.,718195.05,718195.05,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
142,2026-03-31,,WB-2026-03,,142,I25428,Software Maintenance,13700.0,13700.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
143,2026-03-31,,WB-2026-03,,143,I25455,MV - Leasing Costs (non personnel),150000.0,150000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
144,2026-04-30,,WB-2026-04,,144,B15110,Distr.Reser-Retained Inc,64454767.75,64454767.75,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
145,2026-04-30,,WB-2026-04,,145,B35200,Furn Accum-Depreciation,-12475.04,0,12475.04,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
146,2026-04-30,,WB-2026-04,,146,B35240,Equip Accum-Depr,-209943.5,0,209943.5,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
147,2026-04-30,,WB-2026-04,,147,B35420,Deferred Tax,4669119.34,4669119.34,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
148,2026-04-30,,WB-2026-04,,148,B55340,Interest Receivable,80851.65,80851.65,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
