Entry_No,Posting_Date,Document_Type,Document_No,External_Document_No,Transaction_No,G_L_Account_No,Description,Amount,Debit_Amount,Credit_Amount,Source_Code,Source_Type,Source_No,Dimension_Set_ID,Global_Dimension_1_Code,Global_Dimension_2_Code,Business_Unit_Code,IC_Partner_Code,User_ID,Reversed,Reversed_by_Entry_No,Reversed_Entry_No
291,2026-06-30,,WB-2026-06,,291,2125,MEDICAL INSURANCE STAFF,2363500.0,2363500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
292,2026-06-30,,WB-2026-06,,292,2160,Consultancy Fees,4113710.0,4113710.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
293,2026-06-30,,WB-2026-06,,293,2170,Depreciation -All,1003168.0,1003168.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
294,2026-06-30,,WB-2026-06,,294,2180,Depreciation-Motor Vehicles,1564583.0,1564583.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
295,2026-06-30,,WB-2026-06,,295,2190,Depreciation- Furniture & Fittings,445975.0,445975.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
296,2026-06-30,,WB-2026-06,,296,2195,Depreciation- Software,377685.0,377685.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
297,2026-06-30,,WB-2026-06,,297,2380,staff entertainment & reception,507100.0,507100.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
298,2026-06-30,,WB-2026-06,,298,2400,RSSB -Employer Contributions,2494523.36,2494523.36,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
299,2026-06-30,,WB-2026-06,,299,2405,RSSB STAFF.MATERNITY,93544.61,93544.61,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
300,2026-06-30,,WB-2026-06,,300,2430,Internet Services,563390.0,563390.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
301,2026-06-30,,WB-2026-06,,301,2500,Parking Fee,67797.0,67797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
302,2026-06-30,,WB-2026-06,,302,2520,Cleaning & Sanitation Expenses,327644.0,327644.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
303,2026-06-30,,WB-2026-06,,303,2550,Motor Vehicle Fuel Expense,792882.0,792882.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
304,2026-06-30,,WB-2026-06,,304,2640,Other Expense,2000.0,2000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
305,2026-06-30,,WB-2026-06,,305,2645,Repairs and Maintenance,210882.0,210882.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
306,2026-06-30,,WB-2026-06,,306,2740,Communication allowances,629118.0,629118.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
307,2026-06-30,,WB-2026-06,,307,3002,Accumulated Depreciation-Motor vehicles,-1564583.0,0,1564583.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
308,2026-06-30,,WB-2026-06,,308,3012,Accumulated Depreciation-Computer Equipment,-1003168.0,0,1003168.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
309,2026-06-30,,WB-2026-06,,309,3017,Accumulated Depreciation-Furniture And Fittings,-445975.0,0,445975.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
310,2026-06-30,,WB-2026-06,,310,3030,System software-Acc Depreciation,-377685.0,0,377685.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
311,2026-06-30,,WB-2026-06,,311,4010,Petty Cash,-467110.0,0,467110.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
312,2026-06-30,,WB-2026-06,,312,4017,Bank Account (ZAMARA AAIB LTD),4172908.0,4172908.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
313,2026-06-30,,WB-2026-06,,313,4019,NCBA Account USD,-4277280.0,0,4277280.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
314,2026-06-30,,WB-2026-06,,314,5010,Trade Debtors,42039503.0,42039503.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
315,2026-06-30,,WB-2026-06,,315,5040,Vat Payable,-3804767.0,0,3804767.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
316,2026-06-30,,WB-2026-06,,316,5080,Other Payables,58357.12,58357.12,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
317,2026-06-30,,WB-2026-06,,317,5085,RSSB .STAFF MATERNITY PAYBLE,2498.78,2498.78,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
318,2026-06-30,,WB-2026-06,,318,5087,RSSB(0.5%),1508.0,1508.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
319,2026-06-30,,WB-2026-06,,319,5130,PAYE Payable,89043.0,89043.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
320,2026-06-30,,WB-2026-06,,320,5190,Net Salaries Payable,0.13,0.13,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
321,2026-06-30,,WB-2026-06,,321,7000,GENERAL ACCOUNT PAYABLES,339000.0,339000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
322,2026-06-30,,WB-2026-06,,322,7001,Accrued Income,2993211.0,2993211.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
323,2026-06-30,,WB-2026-06,,323,7010,Tekana Scheme Employer contribution,276552.0,276552.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
324,2026-06-30,,WB-2026-06,,324,7025,Pension Administration(Tekana),-761841.0,0,761841.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
325,2026-06-30,,WB-2026-06,,325,B60440,Bank account- ZAAIB,-5225817.0,0,5225817.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
326,2026-06-30,,WB-2026-06,,326,B65190,Prepayments,29973207.0,29973207.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
327,2026-06-30,,WB-2026-06,,327,B70141,Tekana scheme Payable,875409.0,875409.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
328,2026-06-30,,WB-2026-06,,328,B70235,Salaries And Wages,31181542.0,31181542.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
329,2026-06-30,,WB-2026-06,,329,I10021,Interest income,-2993211.0,0,2993211.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
330,2026-06-30,,WB-2026-06,,330,I25360,Bank Charges,97320.0,97320.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
331,2026-06-30,,WB-2026-06,,331,I25381,Tenders,92800.0,92800.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
332,2026-07-31,,WB-2026-07,,332,1000,Brokerage Commission,-41912539.0,0,41912539.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
333,2026-07-31,,WB-2026-07,,333,2000,Training Expense,3345063.0,3345063.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
334,2026-07-31,,WB-2026-07,,334,2010,Rent,2450875.0,2450875.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
335,2026-07-31,,WB-2026-07,,335,2025,Marketing expenses,5025424.0,5025424.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
336,2026-07-31,,WB-2026-07,,336,2030,Travelling & Accommodation,4480329.0,4480329.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
337,2026-07-31,,WB-2026-07,,337,2090,Printing And Stationery,127119.0,127119.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
338,2026-07-31,,WB-2026-07,,338,2100,Motor Vehicle Expenses,101000.0,101000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
339,2026-07-31,,WB-2026-07,,339,2120,Insurance expenses,167500.0,167500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
340,2026-07-31,,WB-2026-07,,340,2125,MEDICAL INSURANCE STAFF,2363500.0,2363500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
341,2026-07-31,,WB-2026-07,,341,2150,Audit fees,847458.0,847458.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
342,2026-07-31,,WB-2026-07,,342,2170,Depreciation -All,1003168.0,1003168.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
343,2026-07-31,,WB-2026-07,,343,2180,Depreciation-Motor Vehicles,1564583.0,1564583.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
344,2026-07-31,,WB-2026-07,,344,2190,Depreciation- Furniture & Fittings,445975.0,445975.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
345,2026-07-31,,WB-2026-07,,345,2195,Depreciation- Software,377685.0,377685.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
346,2026-07-31,,WB-2026-07,,346,2380,staff entertainment & reception,321272.0,321272.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
347,2026-07-31,,WB-2026-07,,347,2400,RSSB -Employer Contributions,2494523.36,2494523.36,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
348,2026-07-31,,WB-2026-07,,348,2405,RSSB STAFF.MATERNITY,93544.61,93544.61,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
349,2026-07-31,,WB-2026-07,,349,2430,Internet Services,563390.0,563390.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
350,2026-07-31,,WB-2026-07,,350,2500,Parking Fee,67797.0,67797.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
351,2026-07-31,,WB-2026-07,,351,2520,Cleaning & Sanitation Expenses,259000.0,259000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
352,2026-07-31,,WB-2026-07,,352,2550,Motor Vehicle Fuel Expense,938305.0,938305.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
353,2026-07-31,,WB-2026-07,,353,2640,Other Expense,6000.0,6000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
354,2026-07-31,,WB-2026-07,,354,2645,Repairs and Maintenance,77461.0,77461.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
355,2026-07-31,,WB-2026-07,,355,2740,Communication allowances,629118.0,629118.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
356,2026-07-31,,WB-2026-07,,356,3002,Accumulated Depreciation-Motor vehicles,-1564583.0,0,1564583.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
357,2026-07-31,,WB-2026-07,,357,3012,Accumulated Depreciation-Computer Equipment,-1003168.0,0,1003168.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
358,2026-07-31,,WB-2026-07,,358,3017,Accumulated Depreciation-Furniture And Fittings,-445975.0,0,445975.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
359,2026-07-31,,WB-2026-07,,359,3030,System software-Acc Depreciation,-377685.0,0,377685.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
360,2026-07-31,,WB-2026-07,,360,4010,Petty Cash,326155.0,326155.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
361,2026-07-31,,WB-2026-07,,361,4016.2,Bank account NCBA,21496237.0,21496237.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
362,2026-07-31,,WB-2026-07,,362,4017,Bank Account (ZAMARA AAIB LTD),941974.0,941974.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
363,2026-07-31,,WB-2026-07,,363,4019,NCBA Account USD,-9928204.0,0,9928204.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
364,2026-07-31,,WB-2026-07,,364,5010,Trade Debtors,-27785076.0,0,27785076.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
365,2026-07-31,,WB-2026-07,,365,5011,Income Tax Payable,-22754973.75,0,22754973.75,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
366,2026-07-31,,WB-2026-07,,366,5040,Vat Payable,12596507.0,12596507.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
367,2026-07-31,,WB-2026-07,,367,5045,Witholding tax payable,3979443.0,3979443.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
368,2026-07-31,,WB-2026-07,,368,5046,Withholding tax recovarable,457627.0,457627.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
369,2026-07-31,,WB-2026-07,,369,5080,Other Payables,3.12,3.12,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
370,2026-07-31,,WB-2026-07,,370,5085,RSSB .STAFF MATERNITY PAYBLE,-1.22,0,1.22,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
371,2026-07-31,,WB-2026-07,,371,5190,Net Salaries Payable,0.13,0.13,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
372,2026-07-31,,WB-2026-07,,372,7000,GENERAL ACCOUNT PAYABLES,3832500.0,3832500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
373,2026-07-31,,WB-2026-07,,373,7001,Accrued Income,1394071.0,1394071.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
374,2026-07-31,,WB-2026-07,,374,7010,Tekana Scheme Employer contribution,276552.0,276552.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
375,2026-07-31,,WB-2026-07,,375,7025,Pension Administration(Tekana),-801283.0,0,801283.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
376,2026-07-31,,WB-2026-07,,376,7050,Referral Commission Expense,851090.0,851090.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
377,2026-07-31,,WB-2026-07,,377,7055,Foreign Exchange Loss,55700.0,55700.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
378,2026-07-31,,WB-2026-07,,378,B60440,Bank account- ZAAIB,-31946185.0,0,31946185.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
379,2026-07-31,,WB-2026-07,,379,B60460,AMIFA Account,379500.0,379500.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
380,2026-07-31,,WB-2026-07,,380,B65190,Prepayments,9723375.0,9723375.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
381,2026-07-31,,WB-2026-07,,381,B70235,Salaries And Wages,31181542.0,31181542.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
382,2026-07-31,,WB-2026-07,,382,I10021,Interest income,-1394071.0,0,1394071.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
383,2026-07-31,,WB-2026-07,,383,I10035,Sundry Income,-695051.0,0,695051.0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
384,2026-07-31,,WB-2026-07,,384,I25360,Bank Charges,152885.0,152885.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
385,2026-07-31,,WB-2026-07,,385,I25380,Board Expenses,2428570.0,2428570.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
386,2026-07-31,,WB-2026-07,,386,I25381,Tenders,30000.0,30000.0,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
387,2026-07-31,,WB-2026-07,,387,RW-TAXEXPENSE,Tax expense,22754973.75,22754973.75,0,WORKBOOK,,,0,,,,,RESEED_CONSOLIDATED_ACCOUNTS,false,,
