period,entity,statement,statement_line_code,line_label,category_l1,line_order,client_basis_kes,client_presentation_kes
2026-05,ZATL,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-05,ZATL,SFP,deposits,Cash - Deposits,ASSETS,380,495540.14,495540.14
2026-05,ZATL,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,2433416.09,2433416.09
2026-05,ZATL,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-05,ZATL,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-05,ZATL,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-05,ZATL,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-1408884.14,1408884.14
2026-05,ZATL,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-05,ZATL,SFP,office_cash,Cash - Office Cash,ASSETS,360,3287131.93,3287131.93
2026-05,ZATL,SFP,other_receivables,Other Receivables,ASSETS,340,-1400042.71,-1400042.71
2026-05,ZATL,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-05,ZATL,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,368887.18,368887.18
2026-05,ZATL,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-05,ZATL,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-05,ZATL,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-05,ZATL,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,7551183.0,-7551183.0
2026-05,ZATL,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-4974940.54,4974940.54
2026-05,ZATL,SFP,tax_recoverable,Tax recoverable,ASSETS,400,1736428.24,1736428.24
2026-05,ZATL,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-918562.18,918562.18
2026-05,ZATL,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,1328803.42,1328803.42
2026-05,ZATL,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-9891263.63,9891263.63
2026-05,ZHL,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-05,ZHL,SCI,advertising_pr,Advertising & PR,EXPENSES,150,0.0,0.0
2026-05,ZHL,SCI,communications,Communications,EXPENSES,120,0.0,0.0
2026-05,ZHL,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-05,ZHL,SCI,entertainment,Entertainment,EXPENSES,100,11699.99,11699.99
2026-05,ZHL,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-05,ZHL,SCI,general_expenses,General Expenses,EXPENSES,200,188635.1,188635.1
2026-05,ZHL,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-05,ZHL,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-05,ZHL,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-05,ZHL,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-05,ZHL,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,0.0,0.0
2026-05,ZHL,SCI,other_income,Other Income,INCOME,70,-136830.73,136830.73
2026-05,ZHL,SCI,personnel_costs,Personnel Costs,EXPENSES,80,0.0,0.0
2026-05,ZHL,SCI,premises,Premises,EXPENSES,140,0.0,0.0
2026-05,ZHL,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,0.0,0.0
2026-05,ZHL,SCI,professional_fees,Professional Fees,EXPENSES,170,20550412.1,20550412.1
2026-05,ZHL,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-05,ZHL,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-05,ZHL,SCI,travelling,Travelling,EXPENSES,90,0.0,0.0
2026-05,ZHL,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-05,ZHL,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-05,ZHL,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-05,ZHL,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,1278387321.58,1278387321.58
2026-05,ZHL,SFP,deposits,Cash - Deposits,ASSETS,380,4500000.0,4500000.0
2026-05,ZHL,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-272422022.6,-272422022.6
2026-05,ZHL,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-05,ZHL,SFP,investment_in_associate,Investment in associate,ASSETS,270,15969831.66,15969831.66
2026-05,ZHL,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-05,ZHL,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,20613916.46,-20613916.46
2026-05,ZHL,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-05,ZHL,SFP,office_cash,Cash - Office Cash,ASSETS,360,1756257.42,1756257.42
2026-05,ZHL,SFP,other_receivables,Other Receivables,ASSETS,340,434052.65,434052.65
2026-05,ZHL,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-05,ZHL,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,0.0,0.0
2026-05,ZHL,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-05,ZHL,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-05,ZHL,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-05,ZHL,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-30127713.66,30127713.66
2026-05,ZHL,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-10000000.0,10000000.0
2026-05,ZHL,SFP,tax_recoverable,Tax recoverable,ASSETS,400,252358.94,252358.94
2026-05,ZHL,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-1009364003.45,1009364003.45
2026-05,ZHL,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,1.0,1.0
2026-05,ZHL,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,0.0,-0.0
2026-06,C&P,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-06,C&P,SCI,advertising_pr,Advertising & PR,EXPENSES,150,0.0,0.0
2026-06,C&P,SCI,communications,Communications,EXPENSES,120,0.0,0.0
2026-06,C&P,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-06,C&P,SCI,entertainment,Entertainment,EXPENSES,100,0.0,0.0
2026-06,C&P,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-06,C&P,SCI,general_expenses,General Expenses,EXPENSES,200,75247.5,75247.5
2026-06,C&P,SCI,insurance,Insurance,EXPENSES,160,2086770.48,2086770.48
2026-06,C&P,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-06,C&P,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-06,C&P,SCI,management_expense,Management Expense,EXPENSES,210,3384922.02,3384922.02
2026-06,C&P,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,0.0,0.0
2026-06,C&P,SCI,other_income,Other Income,INCOME,70,-239128.1,239128.1
2026-06,C&P,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,-25197334.54,25197334.54
2026-06,C&P,SCI,personnel_costs,Personnel Costs,EXPENSES,80,0.0,0.0
2026-06,C&P,SCI,premises,Premises,EXPENSES,140,0.0,0.0
2026-06,C&P,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,0.0,0.0
2026-06,C&P,SCI,professional_fees,Professional Fees,EXPENSES,170,857199.98,857199.98
2026-06,C&P,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-06,C&P,SCI,taxation,Taxation,EXPENSES,230,4921724.88,4921724.88
2026-06,C&P,SCI,travelling,Travelling,EXPENSES,90,0.0,0.0
2026-06,C&P,SFP,accrued_income,Accrued Income,ASSETS,410,0.0,0.0
2026-06,C&P,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-06,C&P,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-06,C&P,SFP,deferred_revenue,Deferred Revenue,EQUITY AND LIABILITIES,490,0.0,-0.0
2026-06,C&P,SFP,deferred_tax,Deferred tax,ASSETS,310,4287361.0,4287361.0
2026-06,C&P,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-06,C&P,SFP,deposits,Cash - Deposits,ASSETS,380,22284303.0,22284303.0
2026-06,C&P,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,87712683.56,87712683.56
2026-06,C&P,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-06,C&P,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-06,C&P,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-06,C&P,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-11484024.73,11484024.73
2026-06,C&P,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-06,C&P,SFP,office_cash,Cash - Office Cash,ASSETS,360,12646453.33,12646453.33
2026-06,C&P,SFP,other_receivables,Other Receivables,ASSETS,340,7341367.2,7341367.2
2026-06,C&P,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-06,C&P,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,0.0,0.0
2026-06,C&P,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-06,C&P,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-06,C&P,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-06,C&P,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-133494469.71,133494469.71
2026-06,C&P,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-25000000.0,25000000.0
2026-06,C&P,SFP,tax_recoverable,Tax recoverable,ASSETS,400,4181233.12,4181233.12
2026-06,C&P,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-14104509.77,14104509.77
2026-06,C&P,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,45629603.0,45629603.0
2026-06,C&P,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,0.0,-0.0
2026-06,DRC,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-06,DRC,SCI,advertising_pr,Advertising & PR,EXPENSES,150,2598200.14,2598200.14
2026-06,DRC,SCI,communications,Communications,EXPENSES,120,965075.33,965075.33
2026-06,DRC,SCI,depreciation,Depreciation,EXPENSES,180,2114322.23,2114322.23
2026-06,DRC,SCI,entertainment,Entertainment,EXPENSES,100,346640.57,346640.57
2026-06,DRC,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-06,DRC,SCI,general_expenses,General Expenses,EXPENSES,200,4345871.36,4345871.36
2026-06,DRC,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-06,DRC,SCI,insurance_commissions,Insurance Commissions,INCOME,40,-41801336.38,41801336.38
2026-06,DRC,SCI,it_costs,IT Costs,EXPENSES,110,385195.72,385195.72
2026-06,DRC,SCI,management_expense,Management Expense,EXPENSES,210,950976.95,950976.95
2026-06,DRC,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,1514991.04,1514991.04
2026-06,DRC,SCI,other_income,Other Income,INCOME,70,0.0,-0.0
2026-06,DRC,SCI,personnel_costs,Personnel Costs,EXPENSES,80,11113105.08,11113105.08
2026-06,DRC,SCI,premises,Premises,EXPENSES,140,6257160.36,6257160.36
2026-06,DRC,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,424291.62,424291.62
2026-06,DRC,SCI,professional_fees,Professional Fees,EXPENSES,170,7516451.72,7516451.72
2026-06,DRC,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-06,DRC,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-06,DRC,SCI,travelling,Travelling,EXPENSES,90,3249949.4,3249949.4
2026-06,DRC,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-06,DRC,SFP,client_cash,Cash - Client Cash,ASSETS,370,7184040.99,7184040.99
2026-06,DRC,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-06,DRC,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-06,DRC,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-06,DRC,SFP,deposits,Cash - Deposits,ASSETS,380,0.0,0.0
2026-06,DRC,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-10096182.6,-10096182.6
2026-06,DRC,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-06,DRC,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-06,DRC,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-06,DRC,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-19104.87,19104.87
2026-06,DRC,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-06,DRC,SFP,office_cash,Cash - Office Cash,ASSETS,360,3227997.29,3227997.29
2026-06,DRC,SFP,other_receivables,Other Receivables,ASSETS,340,5106494.51,5106494.51
2026-06,DRC,SFP,placements,Cash - Placements,ASSETS,390,646539.11,646539.11
2026-06,DRC,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,11532357.02,11532357.02
2026-06,DRC,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,-6321956.07,6321956.07
2026-06,DRC,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-06,DRC,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-06,DRC,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,51297410.5,-51297410.5
2026-06,DRC,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-74483291.23,74483291.23
2026-06,DRC,SFP,tax_recoverable,Tax recoverable,ASSETS,400,12060.33,12060.33
2026-06,DRC,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-37197409.89,37197409.89
2026-06,DRC,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,49111065.06,49111065.06
2026-06,DRC,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-20.16,20.16
2026-06,MALAWI,SCI,actuarial_fees,Actuarial Fees,INCOME,10,0.0,-0.0
2026-06,MALAWI,SCI,advertising_pr,Advertising & PR,EXPENSES,150,1757691.56,1757691.56
2026-06,MALAWI,SCI,communications,Communications,EXPENSES,120,462237.59,462237.59
2026-06,MALAWI,SCI,depreciation,Depreciation,EXPENSES,180,7010751.38,7010751.38
2026-06,MALAWI,SCI,entertainment,Entertainment,EXPENSES,100,1041145.81,1041145.81
2026-06,MALAWI,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-06,MALAWI,SCI,general_expenses,General Expenses,EXPENSES,200,739254.23,739254.23
2026-06,MALAWI,SCI,insurance,Insurance,EXPENSES,160,1674205.76,1674205.76
2026-06,MALAWI,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-06,MALAWI,SCI,it_costs,IT Costs,EXPENSES,110,0.0,0.0
2026-06,MALAWI,SCI,management_expense,Management Expense,EXPENSES,210,8519232.61,8519232.61
2026-06,MALAWI,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,1729628.28,1729628.28
2026-06,MALAWI,SCI,other_income,Other Income,INCOME,70,-6894834.78,6894834.78
2026-06,MALAWI,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,-114072021.13,114072021.13
2026-06,MALAWI,SCI,personnel_costs,Personnel Costs,EXPENSES,80,22721413.34,22721413.34
2026-06,MALAWI,SCI,premises,Premises,EXPENSES,140,2452397.37,2452397.37
2026-06,MALAWI,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,1109446.95,1109446.95
2026-06,MALAWI,SCI,professional_fees,Professional Fees,EXPENSES,170,2201379.57,2201379.57
2026-06,MALAWI,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-06,MALAWI,SCI,taxation,Taxation,EXPENSES,230,21270805.09,21270805.09
2026-06,MALAWI,SCI,travelling,Travelling,EXPENSES,90,2520351.95,2520351.95
2026-06,MALAWI,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-06,MALAWI,SFP,computer_software,Intangible - computer software,ASSETS,250,10207054.37,10207054.37
2026-06,MALAWI,SFP,deferred_tax,Deferred tax,ASSETS,310,10879332.0,10879332.0
2026-06,MALAWI,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-06,MALAWI,SFP,deposits,Cash - Deposits,ASSETS,380,84597623.54,84597623.54
2026-06,MALAWI,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-51903975.97,-51903975.97
2026-06,MALAWI,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-06,MALAWI,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-06,MALAWI,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-06,MALAWI,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-45756914.42,45756914.42
2026-06,MALAWI,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-06,MALAWI,SFP,office_cash,Cash - Office Cash,ASSETS,360,20319170.1,20319170.1
2026-06,MALAWI,SFP,other_receivables,Other Receivables,ASSETS,340,6104662.42,6104662.42
2026-06,MALAWI,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-06,MALAWI,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,11295376.49,11295376.49
2026-06,MALAWI,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-06,MALAWI,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-06,MALAWI,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-06,MALAWI,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-112358524.05,112358524.05
2026-06,MALAWI,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-829673.45,829673.45
2026-06,MALAWI,SFP,tax_recoverable,Tax recoverable,ASSETS,400,-3801498.94,-3801498.94
2026-06,MALAWI,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-22027060.92,22027060.92
2026-06,MALAWI,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,122988010.49,122988010.49
2026-06,MALAWI,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-29713581.68,29713581.68
2026-06,MENA,SCI,actuarial_fees,Actuarial Fees,INCOME,10,-49755666.68,49755666.68
2026-06,MENA,SCI,advertising_pr,Advertising & PR,EXPENSES,150,1673867.05,1673867.05
2026-06,MENA,SCI,communications,Communications,EXPENSES,120,0.0,0.0
2026-06,MENA,SCI,depreciation,Depreciation,EXPENSES,180,0.0,0.0
2026-06,MENA,SCI,entertainment,Entertainment,EXPENSES,100,0.0,0.0
2026-06,MENA,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-06,MENA,SCI,general_expenses,General Expenses,EXPENSES,200,18616637.27,18616637.27
2026-06,MENA,SCI,insurance,Insurance,EXPENSES,160,0.0,0.0
2026-06,MENA,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-06,MENA,SCI,it_costs,IT Costs,EXPENSES,110,1230076.94,1230076.94
2026-06,MENA,SCI,management_expense,Management Expense,EXPENSES,210,0.0,0.0
2026-06,MENA,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,0.0,0.0
2026-06,MENA,SCI,other_income,Other Income,INCOME,70,0.0,-0.0
2026-06,MENA,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,0.0,-0.0
2026-06,MENA,SCI,personnel_costs,Personnel Costs,EXPENSES,80,28346609.33,28346609.33
2026-06,MENA,SCI,premises,Premises,EXPENSES,140,3633428.1,3633428.1
2026-06,MENA,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,0.0,0.0
2026-06,MENA,SCI,professional_fees,Professional Fees,EXPENSES,170,1353921.02,1353921.02
2026-06,MENA,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-06,MENA,SCI,taxation,Taxation,EXPENSES,230,0.0,0.0
2026-06,MENA,SCI,travelling,Travelling,EXPENSES,90,1792070.55,1792070.55
2026-06,MENA,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-06,MENA,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-06,MENA,SFP,deferred_revenue,Deferred Revenue,EQUITY AND LIABILITIES,490,-3.51,3.51
2026-06,MENA,SFP,deferred_tax,Deferred tax,ASSETS,310,0.0,0.0
2026-06,MENA,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-06,MENA,SFP,deposits,Cash - Deposits,ASSETS,380,0.0,0.0
2026-06,MENA,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,0.0,0.0
2026-06,MENA,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-06,MENA,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-06,MENA,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,0.0,0.0
2026-06,MENA,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,6890943.57,-6890943.57
2026-06,MENA,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,-64571289.14,64571289.14
2026-06,MENA,SFP,office_cash,Cash - Office Cash,ASSETS,360,734882.71,734882.71
2026-06,MENA,SFP,other_receivables,Other Receivables,ASSETS,340,9310481.07,9310481.07
2026-06,MENA,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-06,MENA,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,10280701.05,10280701.05
2026-06,MENA,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-06,MENA,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
2026-06,MENA,SFP,proposed_dividend,Proposed dividend,EQUITY AND LIABILITIES,440,0.0,-0.0
2026-06,MENA,SFP,retained_earnings,Retained earnings,EQUITY AND LIABILITIES,450,-7274803.66,7274803.66
2026-06,MENA,SFP,share_capital,Share capital,EQUITY AND LIABILITIES,420,-33009561.98,33009561.98
2026-06,MENA,SFP,tax_recoverable,Tax recoverable,ASSETS,400,0.0,0.0
2026-06,MENA,SFP,trade_and_other_payables,Trade and other payables,EQUITY AND LIABILITIES,480,-15040312.99,15040312.99
2026-06,MENA,SFP,trade_receivables,Trade Receivables (Debtors),ASSETS,320,92685097.09,92685097.09
2026-06,MENA,SFP,translation_reserve,Translation reserve,EQUITY AND LIABILITIES,430,-6134.2,6134.2
2026-06,NIGERIA,SCI,actuarial_fees,Actuarial Fees,INCOME,10,-42861883.05,42861883.05
2026-06,NIGERIA,SCI,advertising_pr,Advertising & PR,EXPENSES,150,753779.42,753779.42
2026-06,NIGERIA,SCI,communications,Communications,EXPENSES,120,353074.99,353074.99
2026-06,NIGERIA,SCI,depreciation,Depreciation,EXPENSES,180,536248.1,536248.1
2026-06,NIGERIA,SCI,entertainment,Entertainment,EXPENSES,100,153352.65,153352.65
2026-06,NIGERIA,SCI,finance_costs,Finance cost,EXPENSES,220,0.0,0.0
2026-06,NIGERIA,SCI,general_expenses,General Expenses,EXPENSES,200,618330.67,618330.67
2026-06,NIGERIA,SCI,insurance,Insurance,EXPENSES,160,242159.87,242159.87
2026-06,NIGERIA,SCI,insurance_commissions,Insurance Commissions,INCOME,40,0.0,-0.0
2026-06,NIGERIA,SCI,it_costs,IT Costs,EXPENSES,110,79919.46,79919.46
2026-06,NIGERIA,SCI,management_expense,Management Expense,EXPENSES,210,2526998.39,2526998.39
2026-06,NIGERIA,SCI,motor_vehicle_expenses,Motor Vehicle Expenses,EXPENSES,190,454788.44,454788.44
2026-06,NIGERIA,SCI,other_income,Other Income,INCOME,70,0.0,-0.0
2026-06,NIGERIA,SCI,pension_admin_fee,Pension Admin Fee,INCOME,20,0.0,-0.0
2026-06,NIGERIA,SCI,personnel_costs,Personnel Costs,EXPENSES,80,13165083.23,13165083.23
2026-06,NIGERIA,SCI,premises,Premises,EXPENSES,140,1399388.66,1399388.66
2026-06,NIGERIA,SCI,printing_stationery,Printing & Stationery,EXPENSES,130,83834.4,83834.4
2026-06,NIGERIA,SCI,professional_fees,Professional Fees,EXPENSES,170,1326382.56,1326382.56
2026-06,NIGERIA,SCI,saas_income,SAAS (Software as a Service),INCOME,50,0.0,-0.0
2026-06,NIGERIA,SCI,taxation,Taxation,EXPENSES,230,1959998.68,1959998.68
2026-06,NIGERIA,SCI,travelling,Travelling,EXPENSES,90,2462928.65,2462928.65
2026-06,NIGERIA,SFP,borrowings,Borrowings,EQUITY AND LIABILITIES,510,0.0,-0.0
2026-06,NIGERIA,SFP,computer_software,Intangible - computer software,ASSETS,250,0.0,0.0
2026-06,NIGERIA,SFP,deferred_tax,Deferred tax,ASSETS,310,570224.82,570224.82
2026-06,NIGERIA,SFP,deposit_for_investment_in_subsidiary,Deposit for investment in subsidiary,ASSETS,290,0.0,0.0
2026-06,NIGERIA,SFP,deposits,Cash - Deposits,ASSETS,380,0.0,0.0
2026-06,NIGERIA,SFP,due_from_to_related_parties,Due from/to related parties,ASSETS,350,-403765.46,-403765.46
2026-06,NIGERIA,SFP,goodwill,Intangible - goodwill,ASSETS,260,0.0,0.0
2026-06,NIGERIA,SFP,investment_in_associate,Investment in associate,ASSETS,270,0.0,0.0
2026-06,NIGERIA,SFP,investment_unquoted_equity,Investment in unquoted equity securities,ASSETS,280,938332.77,938332.77
2026-06,NIGERIA,SFP,net_profit,Net Profit (derived),EQUITY AND LIABILITIES,460,-17068185.09,17068185.09
2026-06,NIGERIA,SFP,non_controlling_interests,Non-controlling interests,EQUITY AND LIABILITIES,470,0.0,-0.0
2026-06,NIGERIA,SFP,office_cash,Cash - Office Cash,ASSETS,360,422751.47,422751.47
2026-06,NIGERIA,SFP,other_receivables,Other Receivables,ASSETS,340,7649832.86,7649832.86
2026-06,NIGERIA,SFP,placements,Cash - Placements,ASSETS,390,0.0,0.0
2026-06,NIGERIA,SFP,ppe,"Property, Plant and Equipment",ASSETS,240,3498885.3,3498885.3
2026-06,NIGERIA,SFP,premium_payable,Premium payable,EQUITY AND LIABILITIES,500,0.0,-0.0
2026-06,NIGERIA,SFP,premium_receivables,Premium Receivables,ASSETS,330,0.0,0.0
